id,grade,subject,weekOf,instructionalWeek,status,sourceSheet,sourceRow,sourceText,reason,supportingDocuments
dcss-fy27-5-social-studies-r56,5,Social Studies,2027-03-15,28,needs_additional_source_material,FIFTH,56,Unit 8: SS5H6,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r57,5,Literacy,2027-03-22,29,needs_additional_source_material,FIFTH,57,U5: Sessions 22-25 | U5W5,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r57,5,Math,2027-03-22,29,needs_additional_source_material,FIFTH,57,U5: 5.PAR.6.2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r57,5,Science,2027-03-22,29,needs_additional_source_material,FIFTH,57,U2: S5L2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r57,5,Social Studies,2027-03-22,29,needs_additional_source_material,FIFTH,57,Unit 9: SS5H7,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r58,5,Literacy,2027-03-29,30,needs_additional_source_material,FIFTH,58,U5: Sessions 26-31 | U5W6,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r58,5,Math,2027-03-29,30,needs_additional_source_material,FIFTH,58,U5: 5.PAR.3.1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r58,5,Science,2027-03-29,30,needs_additional_source_material,FIFTH,58,U2: S5L2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r58,5,Social Studies,2027-03-29,30,needs_additional_source_material,FIFTH,58,Unit 9: SS5H7,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r62,5,Literacy,2027-04-12,31,needs_additional_source_material,FIFTH,62,U6: Session 1-5 | U6W1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r62,5,Math,2027-04-12,31,needs_additional_source_material,FIFTH,62,GMAS Review,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r62,5,Science,2027-04-12,31,needs_additional_source_material,FIFTH,62,U2: S5L2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r62,5,Social Studies,2027-04-12,31,needs_additional_source_material,FIFTH,62,Unit 10: SS5E4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r63,5,Literacy,2027-04-19,32,needs_additional_source_material,FIFTH,63,U6: Sessions 6-11 | U6W2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r63,5,Math,2027-04-19,32,needs_additional_source_material,FIFTH,63,GMAS Review,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r63,5,Science,2027-04-19,32,needs_additional_source_material,FIFTH,63,GMAS Review,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r63,5,Social Studies,2027-04-19,32,needs_additional_source_material,FIFTH,63,Unit 10: SS5E4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r64,5,Literacy,2027-04-26,33,needs_additional_source_material,FIFTH,64,GMAS Testing | GMAS Testing,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r64,5,Math,2027-04-26,33,needs_additional_source_material,FIFTH,64,GMAS Testing,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r64,5,Science,2027-04-26,33,needs_additional_source_material,FIFTH,64,GMAS Testing,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r64,5,Social Studies,2027-04-26,33,needs_additional_source_material,FIFTH,64,GMAS Testing ,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r67,5,Literacy,2027-05-03,34,needs_additional_source_material,FIFTH,67,U6: Sessions 12-15 | U6W3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r67,5,Math,2027-05-03,34,needs_additional_source_material,FIFTH,67,iReady EOY,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r67,5,Science,2027-05-03,34,needs_additional_source_material,FIFTH,67,Post-GMAS Enrichment,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r68,5,Literacy,2027-05-10,35,needs_additional_source_material,FIFTH,68,U6: Sessions 16-21 | U6W4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r68,5,Math,2027-05-10,35,needs_additional_source_material,FIFTH,68,End of Year,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r68,5,Science,2027-05-10,35,needs_additional_source_material,FIFTH,68,End of Year,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r69,5,Literacy,2027-05-17,36,needs_additional_source_material,FIFTH,69,U6: Sessions 22-25 | U6W5,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r69,5,Math,2027-05-17,36,needs_additional_source_material,FIFTH,69,End of Year,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r69,5,Science,2027-05-17,36,needs_additional_source_material,FIFTH,69,End of Year,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
